Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,3108523865,10/13/2025 3:45,10/13/2025 23:50,XAUUSD,Buy,0.1,0,0,4058.65,4111.14,-2.04,0,5249,522.86,0.38,Strategy_0_278366,1026,00:20:04:40,94.6,18h 59m,2108,0.09,7286,728.6,-649,-64.9,91.8,74.3,-2037,-203.7
,3108505006,10/13/2025 2:08,10/13/2025 23:50,XAUUSD,Buy,0.1,0,0,4058.84,4111.14,-2.04,0,5230,520.96,0.38,Strategy_0_78605,1004,00:21:41:33,87.4,18h 57m,2108,0.22,7267,726.7,-1564,-156.4,82.3,76.9,-2037,-203.7
,3108504995,10/13/2025 2:08,10/13/2025 23:50,XAUUSD,Buy,0.1,0,0,4058.84,4111.14,-2.04,0,5230,520.96,0.38,Strategy_0_49762,1005,00:21:41:34,87.4,18h 57m,2108,0.22,7267,726.7,-1564,-156.4,82.3,76.9,-2037,-203.7
,3108504976,10/13/2025 2:08,10/13/2025 23:50,XAUUSD,Buy,0.1,0,0,4058.84,4111.14,-2.04,0,5230,520.96,0.38,Strategy_0_127373,1016,00:21:41:34,87.4,18h 57m,2108,0.22,7267,726.7,-1564,-156.4,82.3,76.9,-2037,-203.7
,3108504841,10/13/2025 2:08,10/13/2025 23:50,XAUUSD,Buy,0.1,0,0,4058.84,4111.14,-2.04,0,5230,520.96,0.38,Strategy_0_117556,1015,00:21:41:34,87.4,18h 57m,2108,0.22,7267,726.7,-1564,-156.4,82.3,76.9,-2037,-203.7
,3108501933,10/13/2025 2:08,10/13/2025 22:06,XAUUSD,Buy,0.1,4096.49,0,4058.84,4096.3,-2.03,0,3746,372.57,0.28,Strategy_0_26708,1012,00:19:57:59,86.3,17h 13m,2108,0.28,5687,568.7,-1564,-156.4,78.4,73.2,-1941,-194.1
,3108542437,10/13/2025 5:05,10/13/2025 21:15,EURUSD,Buy,1,0,0,1.16273,1.15767,-5.8,0,-50.6,-511.8,-0.38,Strategy_0_2855668,2012,00:16:09:16,1.6,15m,67.3,74.07,0.9,9,-66.4,-664,1.3,23.5,-51.5,-515
,3108546167,10/13/2025 7:37,10/13/2025 18:45,XAUUSD,Buy,0.1,0,0,4059.29,4099.56,-2.03,0,4027,400.67,0.3,Strategy_0_69355,1030,00:11:07:41,100,11h 7m,1615,0,5642,564.2,0,0,100,71.4,-1615,-161.5
,3108520989,10/13/2025 3:45,10/13/2025 18:00,XAUUSD,Buy,0.1,4096.86,0,4059,4096.87,-2.03,0,3787,376.67,0.28,Strategy_0_41868,1010,00:14:14:42,92.4,13h 9m,1884,0.12,5671,567.1,-684,-68.4,89.2,70.4,-1884,-188.4
,3108504981,10/13/2025 2:08,10/13/2025 17:00,XAUUSD,Buy,0.1,4093.06,0,4058.84,4092.98,-2.03,0,3414,339.37,0.25,Strategy_0_26743,1024,00:14:51:40,81.6,12h 7m,2273,0.28,5687,568.7,-1564,-156.4,78.4,68.7,-2273,-227.3
,3108505011,10/13/2025 2:08,10/13/2025 16:30,XAUUSD,Buy,0.1,4091.15,0,4058.84,4090.83,-2.03,0,3199,317.87,0.24,Strategy_0_102747,1007,00:14:21:52,81,11h 38m,2488,0.28,5687,568.7,-1564,-156.4,78.4,65.7,-2488,-248.8
,3108505012,10/13/2025 2:08,10/13/2025 15:45,XAUUSD,Buy,0.1,0,0,4058.84,4078.07,-2.03,0,1923,190.27,0.14,Strategy_0_155827,1011,00:13:36:34,79.9,10h 52m,2380,0.36,4303,430.3,-1564,-156.4,73.3,59.4,-2380,-238
,3108558063,10/13/2025 7:31,10/13/2025 12:30,EURUSD,Sell,1,0,0,1.16231,1.15921,-5.81,0,31,304.19,0.23,Strategy_0_1087459,2001,00:04:58:56,100,4h 58m,26.6,0.02,57.6,576,0,0,100,53.8,-26.6,-266
,3108407918,10/10/2025 19:19,10/10/2025 22:55,XAUUSD,Sell,0.1,4019.15,0,3979.39,4019.54,-1.99,0,-4015,-403.49,-0.3,Strategy_0_278366[sl 4019.15],1026,00:03:36:14,0,0s,4045,5000,0,0,-4045,-404.5,0,0.7,-4015,-401.5
,3108225782,10/10/2025 4:39,10/10/2025 18:09,XAUUSD,Sell,0.1,4011.87,0,3972.54,4011.89,-1.99,0,-3935,-395.49,-0.29,Strategy_0_278366[sl 4011.87],1026,00:13:29:44,19.8,2h 40m,6789,2.54,1919,191.9,-4870,-487,28.3,13.8,-5854,-585.4
,3108219532,10/10/2025 3:06,10/10/2025 18:08,EURUSD,Sell,1,1.16123,0,1.15623,1.16142,-5.79,0,-51.9,-524.79,-0.39,Strategy_0_53226[sl 1.16123],2037,00:15:02:31,0.6,5m,65.7,46.08,1.4,14,-64.3,-643,2.1,18.9,-53.3,-533
,3107928334,10/9/2025 0:15,10/9/2025 23:50,EURUSD,Sell,1,0,0,1.16226,1.15648,-5.8,0,57.8,572.2,0.43,Strategy_0_53226,2037,00:23:34:53,69.6,16h 24m,25.5,0.33,76.4,764,-25.5,-255,75,81.7,-18.6,-186
,3108089389,10/9/2025 16:45,10/9/2025 23:50,EURUSD,Buy,1,0,0,1.15958,1.15645,-5.79,0,-31.3,-318.79,-0.24,Strategy_0_2224490Strategy_0_2224490,2031,00:07:04:58,0,0s,49.6,49.75,0,0,-49.6,-496,0,36.9,-31.3,-313
,3107946195,10/9/2025 4:33,10/9/2025 19:35,XAUUSD,Buy,0.1,3995.31,0,4035.92,3995.12,-2.01,0,-4080,-410.01,-0.3,Strategy_0_278366,1026,00:15:02:07,46.5,6h 59m,10702,3.94,2169,216.9,-8533,-853.3,20.3,41.6,-6249,-624.9
,3107773084,10/8/2025 11:15,10/8/2025 23:50,EURUSD,Sell,1,0,0,1.16302,1.16307,-5.82,0,-0.5,-10.82,-0.01,Strategy_0_53226Strategy_0_53226,2037,00:12:34:38,64,8h 2m,34,0.36,29.8,298,-10.8,-108,73.4,25.4,-30.3,-303
,3107716299,10/8/2025 4:51,10/8/2025 23:50,XAUUSD,Buy,0.1,0,0,3997.65,4044.83,-2.01,0,4718,469.79,0.35,Strategy_0_278366Strategy_0_278366,1026,00:18:58:50,100,18h 58m,5214,0,6041,604.1,0,0,100,78.1,-1323,-132.3
,3107488230,10/7/2025 9:08,10/7/2025 23:50,EURUSD,Sell,1,0,0,1.1683,1.16577,-5.83,0,25.3,247.17,0.18,Strategy_0_694038,2040,00:14:41:07,100,14h 41m,23.3,0.03,33.8,338,0,0,100,74.9,-8.5,-85
,3107474088,10/7/2025 3:50,10/7/2025 23:50,XAUUSD,Sell,0.1,0,0,3961.92,3985.75,-1.99,0,-2383,-240.29,-0.18,Strategy_0_278366,1026,00:19:59:46,25.6,5h 7m,5137,1.91,1768,176.8,-3369,-336.9,34.4,19.2,-4151,-415.1
,3107469651,10/7/2025 2:10,10/7/2025 23:50,EURUSD,Sell,1,0,0,1.17085,1.16577,-5.84,0,50.8,502.16,0.37,Strategy_0_53226,2037,00:21:39:18,100,21h 39m,23.3,0.02,59.3,593,0,0,100,85.7,-8.5,-85
,3107504381,10/7/2025 8:00,10/7/2025 8:07,EURUSD,Buy,1,1.16943,0,1.16986,1.16942,-5.84,0,-4.4,-49.84,-0.04,Strategy_0_2665004[sl 1.16943],2010,00:00:07:03,0,0s,21.1,21.14,0,0,-21.1,-211,0,79.1,-4.4,-44
,3107486858,10/7/2025 4:45,10/7/2025 7:48,EURUSD,Buy,1,1.16943,0,1.16988,1.16943,-5.84,0,-4.5,-50.84,-0.04,Strategy_0_2665004[sl 1.16943],2010,00:03:03:09,0.6,1m,28.7,40.16,0.7,7,-28,-280,2.4,81.9,-5.2,-52
,3107488231,10/7/2025 5:12,10/7/2025 7:45,EURUSD,Buy,1,1.16985,0,1.17035,1.16985,-5.85,0,-5,-55.85,-0.04,Strategy_0_496861[sl 1.16985],2024,00:02:32:29,0,0s,31.4,31.45,0,0,-31.4,-314,0,84.1,-5,-50
,3107292786,10/6/2025 10:41,10/6/2025 23:50,EURUSD,Sell,1,0,0,1.16831,1.17117,-5.85,0,-28.6,-291.85,-0.22,Strategy_0_694038Strategy_0_694038,2040,00:13:08:45,14.1,1h 51m,56.8,1.65,21.4,214,-35.4,-354,37.7,12,-50,-500
,3107247579,10/6/2025 5:15,10/6/2025 23:50,EURUSD,Sell,1,0,0,1.17275,1.17117,-5.86,0,15.8,152.14,0.11,Strategy_0_53226,2037,00:18:34:46,100,18h 34m,64.4,0.01,73.4,734,0,0,100,21.5,-57.6,-576
,3107400871,10/6/2025 17:40,10/6/2025 23:50,EURUSD,Buy,1,0,0,1.17037,1.17114,-5.86,0,7.7,71.14,0.05,Strategy_0_496861Strategy_0_496861,2024,00:06:09:23,100,6h 9m,10.9,0.08,12.7,127,0,0,100,60.6,-5,-50
,3107385444,10/6/2025 16:50,10/6/2025 23:50,EURUSD,Buy,1,0,0,1.16987,1.17114,-5.85,0,12.7,121.15,0.09,Strategy_0_2665004Strategy_0_2665004,2010,00:06:59:42,100,6h 59m,10.9,0.06,17.7,177,0,0,100,71.8,-5,-50
,3107374517,10/6/2025 17:52,10/6/2025 23:50,EURUSD,Buy,1,0,0,1.17141,1.17114,-5.86,0,-2.7,-32.86,-0.02,Strategy_0_2355550Strategy_0_2355550,2033,00:05:57:57,5.7,20m,10.9,3.74,2.3,23,-8.6,-86,21.1,54.1,-5,-50
,3107228529,10/6/2025 5:00,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3919.65,3960.44,-1.97,0,4079,405.93,0.3,Strategy_0_278366,1026,00:18:49:26,100,18h 49m,1980,0,5368,536.8,0,0,100,76,-1289,-128.9
,3107197068,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.55,3960.44,-1.96,0,6289,626.94,0.47,Strategy_0_78605,1004,00:21:50:09,100,21h 50m,1980,0,7578,757.8,0,0,100,83,-1289,-128.9
,3107197065,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.55,3960.44,-1.96,0,6289,626.94,0.47,Strategy_0_49762,1005,00:21:50:09,100,21h 50m,1980,0,7578,757.8,0,0,100,83,-1289,-128.9
,3107197064,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.39,3960.44,-1.96,0,6305,628.54,0.48,Strategy_0_127373,1016,00:21:50:09,100,21h 50m,1980,0,7594,759.4,0,0,100,83,-1289,-128.9
,3107197015,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.55,3960.44,-1.96,0,6289,626.94,0.48,Strategy_0_347862,1028,00:21:50:09,100,21h 50m,1980,0,7578,757.8,0,0,100,83,-1289,-128.9
,3107196036,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.55,3960.44,-1.96,0,6289,626.94,0.48,Strategy_0_38261,1006,00:21:50:09,100,21h 50m,1980,0,7578,757.8,0,0,100,83,-1289,-128.9
,3107194051,10/6/2025 1:59,10/6/2025 23:50,XAUUSD,Buy,0.1,0,0,3897.39,3960.44,-1.96,0,6305,628.54,0.48,Strategy_0_194344,1018,00:21:50:09,100,21h 50m,1980,0,7594,759.4,0,0,100,83,-1289,-128.9
,3107249648,10/6/2025 5:30,10/6/2025 21:45,EURUSD,Buy,1,0,0,1.17308,1.1712,-5.86,0,-18.8,-193.86,-0.15,Strategy_0_2855668,2012,00:16:14:32,0,0s,76.7,76.92,0,0,-76.7,-767,0,75.5,-18.8,-188
,3107391788,10/6/2025 17:08,10/6/2025 17:16,EURUSD,Buy,1,1.16985,0,1.17038,1.16979,-5.85,0,-5.9,-64.85,-0.05,Strategy_0_496861[sl 1.16985],2024,00:00:08:26,,,,,,,,,,,,
,3107297168,10/6/2025 10:04,10/6/2025 10:40,EURUSD,Buy,1,1.16943,0,1.16986,1.16943,-5.84,0,-4.3,-48.84,-0.04,Strategy_0_2665004[sl 1.16943],2010,00:00:36:47,0,0s,41.7,41.84,0,0,-41.7,-417,0,89.7,-4.3,-43
,3107247689,10/6/2025 5:18,10/6/2025 9:46,EURUSD,Buy,1,1.16985,0,1.17287,1.16987,-5.85,0,-30,-305.85,-0.23,Strategy_0_496861,2024,00:04:28:06,0,0s,74.6,74.63,0,0,-74.6,-746,0,59.8,-30,-300
,3107197061,10/6/2025 1:59,10/6/2025 5:15,XAUUSD,Buy,0.1,3923.07,0,3897.39,3923.11,-1.95,0,2572,255.25,0.2,Strategy_0_26743[sl 3923.07],1024,00:03:15:23,100,3h 15m,523,0,2678,267.8,0,0,100,96,-106,-10.6
,3107197070,10/6/2025 1:59,10/6/2025 5:15,XAUUSD,Buy,0.1,3923.27,0,3897.39,3923.31,-1.95,0,2592,257.25,0.2,Strategy_0_41868[sl 3923.27],1010,00:03:15:12,100,3h 15m,523,0,2678,267.8,0,0,100,96.8,-86,-8.6
,3107197069,10/6/2025 1:59,10/6/2025 5:15,XAUUSD,Buy,0.1,3923.27,0,3897.55,3923.3,-1.95,0,2575,255.55,0.2,Strategy_0_102747[sl 3923.27],1007,00:03:15:12,100,3h 15m,523,0,2662,266.2,0,0,100,96.7,-87,-8.7
,3107061896,10/3/2025 14:11,10/3/2025 23:50,EURUSD,Sell,1,0,0,1.1733,1.17404,-5.87,0,-7.4,-79.87,-0.06,Strategy_0_1641722Strategy_0_1641722,2028,00:09:38:43,4.4,25m,16,3.16,5,50,-15.8,-158,24,40.4,-12.4,-124
,3106996322,10/3/2025 4:27,10/3/2025 23:50,EURUSD,Sell,1,0,0,1.17163,1.17404,-5.87,0,-24.1,-246.87,-0.19,Strategy_0_53226Strategy_0_53226,2037,00:19:22:14,0.8,9m,41.8,33.9,1.2,12,-40.6,-406,2.9,39.5,-25.3,-253
,3107162723,10/3/2025 21:15,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17332,1.174,-5.87,0,6.8,62.13,0.05,Strategy_0_2199413Strategy_0_2199413,2007,00:02:35:01,,,,,,,,,,,,
,3107103615,10/3/2025 17:06,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17559,1.174,-5.88,0,-15.9,-164.88,-0.13,Strategy_0_1147791Strategy_0_1147791,2003,00:06:43:41,0,0s,27.9,27.93,0,0,-27.9,-279,0,43,-15.9,-159
,3107089704,10/3/2025 17:06,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17543,1.174,-5.88,0,-14.3,-148.88,-0.11,Strategy_0_441188Strategy_0_441188,2023,00:06:44:00,0,0s,26.3,26.32,0,0,-26.3,-263,0,45.6,-14.3,-143
,3107045183,10/3/2025 11:55,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17439,1.174,-5.88,0,-3.9,-44.88,-0.03,Strategy_0_2855668Strategy_0_2855668,2012,00:11:54:16,8.6,1h 1m,28.9,1.22,13,130,-15.9,-159,45,41.5,-16.9,-169
,3107026019,10/3/2025 11:37,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17399,1.174,-5.87,0,0.1,-4.87,0,Strategy_0_2665004Strategy_0_2665004,2010,00:12:12:54,59.4,7h 15m,28.9,0.7,17,170,-11.9,-119,58.8,41.5,-16.9,-169
,3107024446,10/3/2025 10:42,10/3/2025 23:50,EURUSD,Buy,1,0,0,1.17335,1.174,-5.87,0,6.5,59.13,0.05,Strategy_0_719171Strategy_0_719171,2026,00:13:07:54,92.8,12h 11m,28.9,0.24,23.4,234,-5.5,-55,81,41.5,-16.9,-169
,3106989715,10/3/2025 4:11,10/3/2025 23:50,XAUUSD,Sell,0.1,0,0,3855.15,3886.29,-1.93,0,-3114,-313.33,-0.24,Strategy_0_278366Strategy_0_278366,1026,00:19:38:40,6.4,1h 15m,4555,3.02,1132,113.2,-3423,-342.3,24.9,6.8,-4246,-424.6
,3107154742,10/3/2025 20:53,10/3/2025 21:57,EURUSD,Sell,1,1.17396,0,1.1732,1.17396,-5.86,0,-7.6,-81.86,-0.06,Strategy_0_496861[sl 1.17396],2024,00:01:04:10,0,0s,8.9,8.9,0,0,-8.9,-89,0,14.6,-7.6,-76
,3107151252,10/3/2025 20:52,10/3/2025 21:57,EURUSD,Sell,1,1.17396,0,1.17338,1.17396,-5.86,0,-5.8,-63.86,-0.05,Strategy_0_2355550[sl 1.17396],2033,00:01:04:53,0,0s,7.1,7.1,0,0,-7.1,-71,0,18.3,-5.8,-58
,3107071753,10/3/2025 15:05,10/3/2025 15:54,EURUSD,Sell,1,1.17396,0,1.1732,1.17405,-5.87,0,-8.5,-90.87,-0.07,Strategy_0_496861[sl 1.17396],2024,00:00:49:09,0,0s,15.7,15.72,0,0,-15.7,-157,0,45.9,-8.5,-85
,3107034147,10/3/2025 10:42,10/3/2025 15:30,EURUSD,Buy,1,0,0,1.17335,1.17342,-5.86,0,0.7,1.14,0,Strategy_0_2199413Strategy_0_2199413,2007,00:04:47:51,90.6,4h 20m,22.7,0.17,23.4,234,-3.9,-39,85.7,16.8,-22.7,-227
,3107061912,10/3/2025 14:12,10/3/2025 14:35,EURUSD,Sell,1,1.17396,0,1.17317,1.17396,-5.86,0,-7.9,-84.86,-0.06,Strategy_0_496861[sl 1.17396],2024,00:00:23:13,0,0s,16.6,16.61,0,0,-16.6,-166,0,52.4,-7.9,-79
,3107049875,10/3/2025 12:21,10/3/2025 12:51,EURUSD,Sell,1,1.17396,0,1.1732,1.17396,-5.86,0,-7.6,-81.86,-0.06,Strategy_0_496861[sl 1.17396],2024,00:00:29:26,16.7,4m,10,3.17,2.4,24,-7.6,-76,24,0,-10,-100
,3107039041,10/3/2025 11:00,10/3/2025 11:37,EURUSD,Sell,1,1.17396,0,1.1732,1.17399,-5.86,0,-7.9,-84.86,-0.06,Strategy_0_496861[sl 1.17396],2024,00:00:37:07,8.2,3m,10,49.02,0.2,2,-9.8,-98,2,19,-8.1,-81
,3107031931,10/3/2025 10:42,10/3/2025 10:44,EURUSD,Buy,1,1.17322,0,1.17335,1.17322,-5.86,0,-1.3,-18.86,-0.01,Strategy_0_1133450[sl 1.17322],2002,00:00:01:55,,,,,,,,,,,,
,3106943525,10/2/2025 23:10,10/2/2025 23:50,XAUUSD,Buy,0.1,0,0,3859.63,3855.75,-1.92,0,-388,-40.72,-0.03,Strategy_0_278366,1026,00:00:39:04,62.5,24m,713,1.19,325,32.5,-388,-38.8,45.6,0,-713,-71.3
,3106920675,10/2/2025 18:14,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17019,1.17156,-5.86,0,-13.7,-142.86,-0.11,Strategy_0_916158,2042,00:05:35:46,0,0s,24.1,24.15,0,0,-24.1,-241,0,43.2,-13.7,-137
,3106906470,10/2/2025 17:34,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17134,1.17156,-5.86,0,-2.2,-27.86,-0.02,Strategy_0_2478981,2035,00:06:15:52,0,0s,12.6,12.61,0,0,-12.6,-126,0,82.5,-2.2,-22
,3106873632,10/2/2025 16:39,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17323,1.17156,-5.86,0,16.7,161.14,0.12,Strategy_0_496861,2024,00:07:10:07,100,7h 10m,17.2,0.04,23.5,235,0,0,100,71.1,-6.8,-68
,3106870339,10/2/2025 16:43,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17264,1.17156,-5.86,0,10.8,102.14,0.08,Strategy_0_2855668,2012,00:07:06:28,100,7h 6m,14.8,0.07,15.2,152,0,0,100,71.1,-4.4,-44
,3106860301,10/2/2025 16:39,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17323,1.17156,-5.86,0,16.7,161.14,0.12,Strategy_0_2355550,2033,00:07:10:07,100,7h 10m,17.2,0.04,23.5,235,0,0,100,71.1,-6.8,-68
,3106803990,10/2/2025 16:51,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17198,1.17156,-5.86,0,4.2,36.14,0.03,Strategy_0_633702,2025,00:06:58:20,65.1,4h 32m,12.6,0.97,6.4,64,-6.2,-62,50.8,82.5,-2.2,-22
,3106755991,10/2/2025 2:56,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.1733,1.17156,-5.86,0,17.4,168.14,0.13,Strategy_0_719171,2026,00:20:53:14,54.9,11h 28m,37.1,0.56,44.1,441,-24.7,-247,64.1,61.2,-26.7,-267
,3106755990,10/2/2025 2:56,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.1733,1.17156,-5.86,0,17.4,168.14,0.13,Strategy_0_1641722,2028,00:20:53:14,54.9,11h 28m,37.1,0.56,44.1,441,-24.7,-247,64.1,61.2,-26.7,-267
,3106753694,10/2/2025 1:46,10/2/2025 23:50,EURUSD,Sell,1,0,0,1.17343,1.17156,-5.86,0,18.7,181.14,0.14,Strategy_0_53226,2037,00:22:03:15,53.8,11h 51m,37.1,0.52,45.4,454,-23.4,-234,66,61.2,-26.7,-267
,3106768333,10/2/2025 4:23,10/2/2025 18:37,XAUUSD,Buy,0.1,3824.12,0,3862.74,3824.17,-1.93,0,-3857,-387.63,-0.3,Strategy_0_278366[sl 3824.12],1026,00:14:13:55,69.8,9h 56m,7538,1.27,3325,332.5,-4213,-421.3,44.1,4.7,-7182,-718.2
,3106771990,10/2/2025 5:00,10/2/2025 18:15,EURUSD,Buy,1,1.16943,0,1.17397,1.16944,-5.85,0,-45.3,-458.85,-0.35,Strategy_0_2665004[sl 1.16943],2010,00:13:15:37,51,6h 45m,74,3.04,18.3,183,-55.7,-557,24.7,14.1,-63.6,-636
,3106860372,10/2/2025 16:39,10/2/2025 16:39,EURUSD,Sell,1,1.17337,0,1.17332,1.1734,-5.86,0,-0.8,-13.86,-0.01,Strategy_0_1133450[sl 1.17337],2002,00:00:00:00,,,,,,,,,,,,
,3106860287,10/2/2025 15:41,10/2/2025 15:42,EURUSD,Sell,1,0,1.17396,1.17445,1.17398,-5.87,0,4.7,41.13,0.03,Strategy_0_353410[tp 1.17396],2036,00:00:00:45,,,,,,,,,,,,
,3106781475,10/2/2025 6:44,10/2/2025 11:30,EURUSD,Sell,1,0,0,1.17331,1.17553,-5.87,0,-22.2,-227.87,-0.17,Strategy_0_2199413Strategy_0_2199413,2007,00:04:45:57,0,0s,24.9,24.94,0,0,-24.9,-249,0,10.8,-22.2,-222
,3106781459,10/2/2025 6:44,10/2/2025 9:01,EURUSD,Sell,1,1.17396,0,1.17326,1.17398,-5.86,0,-7.2,-77.86,-0.06,Strategy_0_496861[sl 1.17396],2024,00:02:16:13,0,0s,23.6,23.64,0,0,-23.6,-236,0,69.5,-7.2,-72
,3106752088,10/2/2025 1:15,10/2/2025 6:15,EURUSD,Sell,1,0,0,1.17329,1.17384,-5.86,0,-5.5,-60.86,-0.05,Strategy_0_2199413Strategy_0_2199413,2007,00:04:59:51,19,56m,14.7,3.08,3.6,36,-11.1,-111,24.5,38.1,-9.1,-91
,3106733336,10/1/2025 21:44,10/1/2025 23:50,EURUSD,Sell,1,0,0,1.1737,1.17285,-5.86,0,8.5,79.14,0.06,Strategy_0_53226Strategy_0_53226,2037,00:02:05:28,100,2h 5m,6.7,0.12,8.5,85,0,0,100,100,0,0
,3106521509,10/1/2025 5:54,10/1/2025 23:50,XAUUSD,Sell,0.1,0,0,3861.97,3863.77,-1.94,0,-180,-19.94,-0.02,Strategy_0_278366Strategy_0_278366,1026,00:17:55:30,11.7,2h 5m,3752,5.63,566,56.6,-3186,-318.6,15.1,80.1,-746,-74.6
,3106500186,10/1/2025 3:00,10/1/2025 23:50,EURUSD,Sell,1,0,0,1.17331,1.17285,-5.86,0,4.6,40.14,0.03,Strategy_0_1641722Strategy_0_1641722,2028,00:20:49:49,34.2,7h 7m,46.6,2.6,17.2,172,-44.8,-448,27.7,79.7,-12.6,-126
,3106500185,10/1/2025 3:00,10/1/2025 23:50,EURUSD,Sell,1,0,0,1.17331,1.17285,-5.86,0,4.6,40.14,0.03,Strategy_0_719171Strategy_0_719171,2026,00:20:49:49,34.2,7h 7m,46.6,2.6,17.2,172,-44.8,-448,27.7,79.7,-12.6,-126
,3106733398,10/1/2025 21:30,10/1/2025 23:50,EURUSD,Buy,1,0,0,1.17397,1.17282,-5.86,0,-11.5,-120.86,-0.09,Strategy_0_2665004Strategy_0_2665004,2010,00:02:19:07,0,0s,12.5,12.5,0,0,-12.5,-125,0,8,-11.5,-115
,3106550048,10/1/2025 9:41,10/1/2025 23:50,EURUSD,Buy,1,0,0,1.17682,1.17282,-5.87,0,-40,-405.87,-0.31,Strategy_0_1147791Strategy_0_1147791,2003,00:14:08:30,0,0s,52.3,52.36,0,0,-52.3,-523,0,23.5,-40,-400
,3106693991,10/1/2025 18:17,10/1/2025 23:15,EURUSD,Sell,1,0,0,1.1733,1.17283,-5.86,0,4.7,41.14,0.03,Strategy_0_2199413Strategy_0_2199413,2007,00:04:57:50,48.4,2h 24m,10.5,1.09,7.4,74,-8.1,-81,47.7,82.6,-2.7,-27
,3106530486,10/1/2025 9:43,10/1/2025 23:15,EURUSD,Buy,1,0,0,1.17729,1.1728,-5.87,0,-44.9,-454.87,-0.34,Strategy_0_441188Strategy_0_441188,2023,00:13:31:43,0,0s,57,57.14,0,0,-57,-570,0,21.2,-44.9,-449
,3106680247,10/1/2025 17:46,10/1/2025 17:47,EURUSD,Sell,1,0,1.17396,1.17488,1.174,-5.88,0,8.8,82.12,0.06,Strategy_0_353410[tp 1.17396],2036,00:00:00:32,,,,,,,,,,,,
,3106594640,10/1/2025 12:54,10/1/2025 17:45,EURUSD,Sell,1,0,0,1.17331,1.17525,-5.87,0,-19.4,-199.87,-0.15,Strategy_0_2199413Strategy_0_2199413,2007,00:04:50:55,50,2h 25m,36.6,1.53,17.2,172,-26.3,-263,39.5,15.9,-36.6,-366
,3106631357,10/1/2025 15:37,10/1/2025 17:21,EURUSD,Sell,1,0,1.17396,1.17457,1.17388,-5.87,0,6.9,63.13,0.05,Strategy_0_353410[tp 1.17396],2036,00:01:43:52,100,1h 43m,22.9,0.03,29.8,298,0,0,100,23.2,-22.9,-229
,3106493124,10/1/2025 0:18,10/1/2025 15:15,EURUSD,Buy,1,0,0,1.17397,1.17235,-5.86,0,-16.2,-167.86,-0.13,Strategy_0_2665004Strategy_0_2665004,2010,00:14:56:50,57.6,8h 36m,60.3,0.58,38.2,382,-22.1,-221,63.3,9.8,-54.4,-544
,3106589366,10/1/2025 12:50,10/1/2025 14:46,EURUSD,Sell,1,1.17396,0,1.17358,1.17396,-5.86,0,-3.8,-43.86,-0.03,Strategy_0_2355550[sl 1.17396],2033,00:01:56:14,0,0s,23.6,23.64,0,0,-23.6,-236,0,83.9,-3.8,-38
,3106565618,10/1/2025 10:42,10/1/2025 12:45,EURUSD,Sell,1,0,1.17396,1.17435,1.17392,-5.87,0,4.3,37.13,0.03,Strategy_0_353410[tp 1.17396],2036,00:02:02:55,72,1h 28m,40.5,1.05,19.8,198,-20.7,-207,48.9,61.7,-15.5,-155
,3106532902,10/1/2025 9:43,10/1/2025 12:45,EURUSD,Buy,1,1.17396,0,1.17729,1.17389,-5.87,0,-34,-345.87,-0.26,Strategy_0_496861[sl 1.17396],2024,00:03:02:12,0,0s,55.3,55.56,0,0,-55.3,-553,0,38.5,-34,-340
,3106521564,10/1/2025 5:30,10/1/2025 10:30,EURUSD,Sell,1,0,0,1.17328,1.17536,-5.87,0,-20.8,-213.87,-0.16,Strategy_0_2199413Strategy_0_2199413,2007,00:04:59:57,11.9,35m,45.1,2.97,15.2,152,-45.1,-451,25.2,40.3,-36,-360
